trial,m,ef_construction,ef_search,recall_at_1,recall_at_10,recall_at_100,mrr_at_k,latency_p50_ms,latency_p95_ms,latency_p99_ms,qps,build_time_s,memory_mb,score
6,32,200,80,1.0,0.9997,0.9997,1.0,0.08695857832208276,0.11620903387665749,0.14050919213332236,11110.68865137219,0.8719472499797121,13.529468536376953,1.0997000000000001
8,32,400,80,1.0,0.9997,0.9997,1.0,0.08787494152784348,0.11333608417771757,0.12350405333563685,11136.121260739845,1.301184333045967,13.529468536376953,1.0997000000000001
4,16,400,80,1.0,0.9989500000000004,0.9989500000000004,1.0,0.10564550757408142,0.22736900136806062,0.3664676460903137,8202.000854386688,1.9429959999397397,11.339027404785156,1.0989500000000005
2,16,200,80,1.0,0.9989500000000003,0.9989500000000003,1.0,0.06887491326779127,0.0985125487204641,0.1182119594886899,13732.756883870781,0.6428654589690268,11.339027404785156,1.0989500000000003
5,32,200,40,0.9985,0.9949500000000021,0.9949500000000021,0.9985,0.08893752237781882,0.14968330506235356,0.2914807433262467,10454.28797350706,0.877256584004499,13.529468536376953,1.094950000000002
7,32,400,40,0.9985,0.9949000000000021,0.9949000000000021,0.9985,0.06695848423987627,0.0875555968377739,0.10225377161987126,14452.68281174697,2.592944417032413,13.529468536376953,1.0949000000000022
3,16,400,40,0.996,0.9885500000000035,0.9885500000000035,0.996,0.0723755219951272,0.13303603627718977,0.23910614312626416,12445.719503708335,1.1808542910730466,11.339027404785156,1.0885500000000035
1,16,200,40,0.995,0.9885000000000033,0.9885000000000033,0.995,0.08118752157315612,0.19251485355198375,0.30975997215136886,10574.30937904049,0.8735556669998914,11.339027404785156,1.0885000000000034
